@relation mp_clean


@attribute rate_ave numeric

@attribute rate_cnt numeric

@attribute popularity numeric


@data
2.67321,586,4.30001
2.74104,1284,4.97318
3.31505,1322,3.82142
3.06977,2494,22.5125
3.40778,3779,17.6809
3.46975,10331,24.0036
2.80976,1096,5.34685
3.60042,2873,2.7386
2.86602,1239,4.22305
2.57949,1063,5.55391
2.29339,121,3.8411
3.26826,1191,9.31041
3.79591,855,0.41115
3.67948,2744,8.82743
3.80252,119,1.11459
3.80393,1247,8.33399
2.78103,1402,3.66185
2.49826,287,8.0892
3.583,253,0.82443
3.10064,3746,13.2981
3.56897,203,0.93198
3.13497,163,0.76394
2.92202,109,1.77207
3.91787,12779,6.64826
3.37946,112,2.96681
3.76336,131,0.01985
3.67715,4482,5.7475
3.07488,207,0.34377
3.72126,174,1.3224
3.81997,661,0.0059
3.95312,320,1.65628
1.91892,296,6.90501
3.52336,107,0.05843
3.31957,1017,15.3558
3.31858,113,1.13358
2.6283,1820,3.73425
3.3944,857,4.39829
3.20114,2538,9.01228
3.11279,2939,18.6807
2.95007,701,3.9552
3.83428,6674,4.79558
2.96391,1316,5.73621
3.80834,3994,12.3796
3.02362,614,8.65659
2.98328,329,11.0363
3.43591,2122,8.41069
3.72251,191,2.61219
3.18182,264,3.32899
2.86449,214,1.46904
2.68298,235,5.95035
3.77434,113,4.72888
3.40446,628,24.3897
2.55597,134,2.26175
3.53383,133,2.59104
3.81208,149,1.40666
3.69216,1059,2.59509
3.36364,121,1.15964
3.37791,430,1.49316
3.94604,593,4.48275
2.33077,130,1.42715
3.29189,1331,4.85004
3.81497,6988,11.0395
3.74729,2210,5.75858
3.5,130,3.28928
3.0623,915,6.61026
3.59873,785,3.59079
3.86336,333,0.05061
3.49634,273,5.00064
3.60638,141,0.00713
2.05432,672,4.75848
3.0365,137,1.09334
3.71465,587,2.48631
3.21701,288,2.44004
3.11458,432,2.09505
2.79718,355,3.22911
3.26067,539,1.46176
2.92381,105,2.30606
3.25723,173,0.65072
3.29,2081,6.35335
3.78561,1313,1.5789
3.65041,123,1.41846
3.62827,2943,3.74916
3.42278,259,0.78692
3.78128,2190,3.14775
2.72655,949,5.22825
3.35451,244,3.78903
3.71898,137,2.08785
3.48718,117,0.7441
3.64815,162,0.13514
3.64083,2929,7.42408
3.3403,335,6.82687
3.21747,1168,9.99219
3.13176,296,1.48124
3.57566,152,4.85601
4.03137,12402,15.1151
3.49234,653,7.007
3.03861,531,8.30127
2.96795,312,3.84048
4.1143,15477,27.2413
2.53564,463,10.8062
2.819,558,1.43652
2.79927,137,6.2324
3.11952,456,1.93508
2.48313,415,7.83042
2.96279,524,4.90377
2.41435,216,2.85554
3.53448,174,2.55676
3.23735,257,5.04752
3.79014,1451,6.36404
3.8038,316,0.02916
3.58962,106,0.80564
3.89076,4394,3.23897
3.56818,176,0.20951
3.55958,663,2.89288
3.89387,9592,9.01819
4.04759,12292,34.8305
3.49465,1308,6.98635
3.61856,291,1.67262
3.75758,297,0.77861
2.85831,1655,10.5267
3.3865,163,1.58335
3.13253,166,0.0072
2.59763,338,4.22626
3.42498,1093,7.71641
3.65967,1716,7.90418
2.4127,252,4.20149
3.45717,572,7.80458
3.62821,273,0.01818
3.04954,434,0.45259
3.7582,122,0.00472
3.30417,120,0.02087
3.84526,13309,28.6175
3.11197,1746,16.6119
2.8475,200,2.09663
3.58984,2933,12.2628
3.41017,462,3.3068
2.16917,133,1.60525
3.31023,440,1.71647
3.52764,1972,12.9936
3.69613,181,0.97943
3.1896,327,3.99501
3.13548,465,0.49956
3.78241,108,1.07941
3.27816,1021,5.98696
3.76271,118,0.00369
3.58621,145,1.69129
3.33696,138,0.2195
2.49757,206,2.49244
2.52995,217,3.87542
3.87866,7557,13.7355
3.211,391,8.63093
2.61239,1299,11.4543
3.30068,1332,19.3845
3.33704,135,1.79304
3.71154,104,1.4035
3.77154,917,4.61865
3.54688,512,2.00108
3.42712,1475,4.57286
3.29348,874,4.17966
3.69024,594,4.47873
3.58568,747,2.93327
3.50814,307,0.8878
3.7546,1251,2.29496
2.48805,251,5.3053
3.42138,566,3.7825
3.80625,240,0.84161
3.0207,314,3.20264
3.78177,181,0.02874
3.8298,2503,8.28316
1.96875,160,1.41051
2.44366,142,4.18077
2.48039,102,1.95867
2.90972,144,1.3792
3.63163,490,1.54391
3.18009,211,17.1118
2.58239,704,16.3203
3.59431,281,0.49064
3.28368,772,4.6587
2.85385,260,2.48654
3.21186,177,1.50017
3.7487,384,3.12961
3.41762,1226,12.8617
3.59615,104,0.08563
3.52574,136,0.01359
3.97215,395,0.00825
3.59095,995,3.14489
3.9728,386,0.02268
3.92369,249,0.00585
3.0806,366,4.05287
3.20721,1332,6.12575
2.81347,193,2.36514
1.49842,951,8.38428
2.68421,247,2.29588
2.87355,431,4.3158
3.0339,767,3.4693
1.89775,489,6.14556
3.58115,191,0.79769
3.92,525,0.94175
3.86402,10145,27.1745
3.76222,1146,3.68505
3.03836,378,1.72181
3.25153,163,4.14992
3.54015,137,1.34424
3.36471,255,3.34573
3.55639,133,0.70766
2.55309,1780,13.984
3.60216,1297,3.90652
3.30044,1353,8.14715
3.05748,1531,8.49821
2.9597,397,0.74276
3.43963,1027,2.93473
3.78155,103,0.0047
3.28037,214,2.45334
3.86436,8268,10.392
3.82509,283,3.86522
3.68966,174,1.78569
2.76396,197,0.26554
3.24231,1366,9.68784
3.25592,211,1.95036
3.78409,528,1.10553
3.66986,4277,10.8067
3.49398,166,0.92896
2.76554,885,6.00674
3.64691,194,2.50549
3.66585,11848,22.7212
2.69712,104,1.72342
3.54514,144,2.57361
3.41514,218,2.3552
3.25055,455,2.21035
3.60703,327,1.7444
3.46559,988,5.75864
3.56923,650,6.96551
3.72179,514,1.78718
2.82059,170,3.04775
2.91993,562,3.83607
3,249,8.4824
3.65552,942,3.59735
3.60417,2280,18.1521
2.35014,357,6.28688
2.98974,585,6.41393
3.83314,863,3.79757
3.03521,142,0.42939
3.58567,928,1.27598
3.13368,2046,9.53432
2.16772,158,4.09438
2.78395,324,7.63852
3.49724,907,13.9937
3.859,922,1.15799
3.29096,177,2.09989
3.62441,2737,10.8071
3.27,300,2.45423
3.79302,1604,4.07811
3.28671,143,3.06952
2.84641,306,2.93225
3.31229,1473,12.2648
2.58824,255,4.62849
3.25344,363,1.39442
3.68955,641,6.77429
2.94702,151,4.6358
3.70391,1741,7.73688
3.36875,240,7.15534
2.94214,458,8.66848
3.69708,137,1.77873
3.29452,292,2.85722
2.8278,633,8.22794
3.13333,255,4.21559
2.9023,261,3.99188
2.99464,4758,23.4926
2.83969,131,5.96416
3.92926,417,0.04674
3.1732,153,5.191
2.875,112,0.02688
2.73006,163,0.83609
3.86283,1418,2.10526
3.35359,502,4.15496
3.83098,1343,3.2701
3.77217,485,2.65901
3.56766,5439,12.8031
3.41667,1308,7.64275
3.43619,3918,16.047
3.01435,209,2.8889
1.87879,132,0.24721
3.87838,296,0.00644
3.07686,2485,16.2674
3.93846,2340,2.68329
3.39416,6108,24.7968
2.98517,236,3.18479
3.675,1460,3.42015
3.1405,121,4.05697
3.23228,127,2.22953
3.66557,305,1.32931
3.49859,355,0.81796
2.93935,676,5.60806
3.70974,1037,6.95044
3.50023,4295,14.946
3.30682,132,1.49933
2.65837,502,8.5893
3.26657,332,0.95893
3.37463,678,10.1049
2.82968,2237,19.2219
2.91722,151,2.35974
3.56863,510,3.2477
3.57133,2769,7.19971
3.62297,1110,6.64025
3.68121,149,0.01534
3.58915,129,0.00013
3.98802,167,0.00734
3.75701,107,0.14331
3.75962,2105,1.31027
3.27823,248,3.62133
3.29073,2590,9.84857
3.70468,1390,3.96422
3.57412,4398,14.3483
2.62231,372,5.32902
3.06849,146,3.3544
2.76863,1597,10.9097
3.30206,6262,5.50716
2.39735,151,2.94371
3.74635,6777,24.0797
2.935,1077,5.20045
3.14465,159,2.33205
3.46491,114,0.99265
3.66207,1811,3.1055
3.42241,580,4.91283
3.85021,4660,11.0237
3.49467,5914,29.39
1.8306,183,1.80439
3.2783,530,4.27285
2.56731,156,5.32245
3.59494,790,1.36669
3.97729,12086,12.218
1.19588,194,2.47824
3.397,267,1.43966
3.83501,694,3.05842
3.76942,7288,11.481
3.45906,171,2.31532
3.35714,119,3.13272
2.98077,910,10.163
2.80874,183,10.6287
2.52158,556,1.11226
3.08824,221,4.07147
3.58658,1386,9.45289
3.55666,353,0.75118
2.26786,140,1.63835
3.01344,558,3.52492
2.98037,382,7.76669
2.9215,414,5.64505
2.98289,526,7.57922
3.23476,328,5.02655
3.44162,531,1.66909
3.8102,1578,1.07699
3.45513,156,0.15227
2.62712,118,4.36854
3.3107,383,1.76051
3.61058,2609,8.03308
3.76628,5006,7.47884
3.29459,1441,8.19209
2.76944,180,1.11659
3.75418,299,0.00435
3.74493,2513,8.83839
3.62879,132,0.10526
3.78409,132,0.12693
3.84597,831,0.9093
3.80719,306,0.05934
3.32163,527,3.74122
3.58868,795,3.0527
3.44241,191,1.88728
3.83108,3395,5.25136
3.84444,270,2.07117
3.87676,284,0.76612
3.27353,170,0.36495
3.1793,1517,3.59385
2.53676,340,2.59345
2.82266,609,10.097
3.94998,5518,14.4427
3.06324,253,5.09619
3.76552,612,8.93971
3.09732,149,2.52007
2.612,125,2.63556
2.8375,160,6.89123
2.79147,434,7.33565
3.43655,1450,4.79931
3.729,3179,10.6764
3.25941,505,5.93307
3.42692,650,10.4474
3.74927,3081,4.91875
3.22941,170,3.22083
3.74326,2150,5.76706
3.06753,1503,12.5322
3.40267,375,1.74322
3.51273,275,3.27836
3.28889,180,3.37295
3.81779,3013,3.36438
3.62984,1833,4.4497
3.97016,2480,1.92182
3.82972,969,2.29494
3.41534,378,3.74905
3.08722,407,5.5262
3.90922,358,2.22387
2.8205,1078,8.39583
3.64831,118,0.02016
3.61483,209,0.00609
3.97694,1019,4.06123
3.28361,238,0.676
3.50671,298,2.30193
3.82229,5402,12.9453
2.98333,1020,12.0443
3.54328,1236,3.94291
3.91601,1649,6.06171
3.98995,10995,14.203
3.21724,1618,2.51485
3.62616,864,5.04725
3.77027,111,1.31481
3.68232,181,1.18038
3.93478,1909,4.74619
2.97846,325,2.19968
2.71,250,3.85446
3.02913,1682,10.4123
3.26419,511,3.87658
2.9871,155,2.67425
2.70747,388,8.706
3.66129,186,0.00822
3.09028,144,1.58729
3.47162,1850,7.63183
3.58255,2326,12.0073
3.056,1009,12.8725
2.59016,122,4.12899
3.10029,344,4.79451
3.15448,1942,9.78259
3.48752,7254,22.1137
2.5192,677,7.80154
3.77311,1439,1.91257
3.00712,281,1.65055
3.46004,538,4.33894
3.60385,727,2.27198
2.36161,112,11.834
3.77132,1771,9.54266
3.84023,11617,10.2295
3.5,108,0.00653
3.3406,436,1.50478
3.54955,111,0.00858
3.685,300,0.83266
3.58167,1904,9.97337
3.81426,961,5.70069
3.17619,105,1.64111
3.87039,1084,0.71198
3.57046,3889,13.3811
3.277,2204,10.9603
3.94023,5647,6.92742
3.67931,2175,2.97416
2.4061,1246,13.2531
3.32111,777,3.25342
3.71756,524,2.75405
3.55806,155,1.40551
3.20543,258,6.89115
3.78227,1015,2.78231
3.53281,1280,8.23653
3.17005,2364,9.84303
3.23736,356,2.89266
1.83571,210,4.7523
3.78529,333,1.99104
3.7472,1161,11.2578
2.05447,257,4.37186
3.42405,237,3.1524
3.36576,3706,12.6018
2.79252,147,3.69023
3.1131,252,3.76534
3.52952,271,1.15531
3.78621,145,1.38812
3.91196,886,5.56634
2.30914,186,6.14967
3.02137,351,3.47234
3.33789,1462,8.77778
1.63588,655,6.31713
2.64563,309,4.0622
2.52035,172,2.43799
2.71959,148,3.86242
3.09843,127,1.64565
3.39186,2506,14.288
3.89153,5453,8.71729
3.61154,130,3.15807
3.65116,129,0.56114
2.96774,341,4.10997
2.97076,513,8.84542
3.73361,122,0.01098
2.98557,2252,9.38441
3.58766,1426,13.7783
3.31518,257,1.62264
3.28467,1161,7.27814
3.32182,738,6.23106
3.10486,453,14.2031
3.36794,814,8.12216
2.87982,649,4.00948
3.32533,750,4.52861
3.77734,256,0.02175
3.25746,134,0.68222
2.11538,117,1.85309
2.53413,2095,16.3832
3.6247,2089,7.18065
2.92058,554,4.78296
3.44176,1116,13.0928
3.23975,488,9.85115
3.95936,1095,1.04526
3.67039,537,1.91332
2.20134,447,2.49393
3.01307,306,4.90772
3.51095,137,2.50724
3.59179,621,3.54763
3.68301,306,2.59534
3.55618,445,1.11429
2.88793,116,1.71291
4.02876,226,1.40839
2.64286,147,1.42796
3.60316,475,2.04964
3.46951,164,3.14266
4.2151,23512,51.6595
3.52941,136,0.01523
3.3283,265,12.9776
3.20354,113,3.79149
2.78783,337,3.85704
3.65138,109,0.0185
3.49086,2461,7.29612
3.10112,356,1.5153
2.92222,315,1.60823
3.21053,171,4.89786
3.41975,162,2.62908
3.37838,148,3.25557
3.11522,230,4.80693
2.76487,353,5.09056
3.66571,3995,10.2926
2.29378,434,4.09744
3.28079,479,4.04951
3.88758,934,1.42603
3.195,1100,5.89483
3.6696,227,6.95974
3.04818,550,4.2758
3.30779,796,3.16243
3.45565,575,7.58955
3.63765,1028,2.60778
3.59804,510,1.96859
3.42182,307,0.63089
3.52024,247,1.26071
3.05584,197,2.68536
3.14728,679,1.24417
2.10078,129,0.00747
2.00256,195,2.12054
3.91455,13552,34.5114
3.05375,493,6.05888
3.43385,325,2.34124
3.82921,5662,31.1461
3.95501,1878,5.79928
3.6592,402,3.38021
3.16912,136,1.99317
3.68293,205,3.04512
3.16457,796,9.222
2.55675,326,11.1422
3.48507,134,0.04581
3.29768,1725,21.1248
3.59829,117,0.0155
3.73529,119,3.04554
3.75,188,0.07815
2.8682,239,2.07799
3.29952,207,9.79404
2.92807,4741,21.7742
3.81308,107,0.00652
3.10989,182,1.83831
2.66165,133,3.69005
2.89263,1276,5.46506
3.02952,525,8.03065
3.71447,380,1.13321
2.84783,138,2.02727
3.70847,5255,18.4795
3.63149,308,1.4249
2.70174,1321,6.75211
2.81081,148,1.93263
3.0625,104,2.4785
3.50482,311,1.63171
3.75605,537,5.05263
2.48966,1306,10.7874
3.33578,3066,29.1359
4.03344,13787,28.0608
3.28342,2768,19.0733
3.20772,3613,10.9473
3.25784,1817,13.1523
3.34228,149,2.11553
3.08333,156,3.689
3.67149,1105,2.05669
3.825,340,0.72271
3.55408,453,1.42275
3.81604,106,0.01008
3.88279,401,1.93651
2.1371,186,1.2432
3.52809,178,0.53848
3.13734,1347,14.0984
3.69953,213,6.32487
3.31818,110,3.41961
3.70093,749,5.89936
3.53947,114,1.98677
2.86185,713,10.4841
2.47791,249,3.63103
2.84112,107,1.78196
3.62795,254,5.15043
3.34828,435,4.45051
2.17925,106,7.08182
3.66042,427,4.26352
3.71711,6096,17.7985
3.75122,615,5.40896
3.39204,1695,6.02901
3.44231,156,1.82541
2.90806,794,10.5151
3.38603,136,0.01305
3.87564,1359,3.91031
3.72197,223,0.39942
3.63408,179,1.81889
2.92416,178,2.04983
4.10577,156,0.03672
2.61125,827,9.41347
2.98011,176,0.38411
2.98765,243,2.6865
3.68694,444,4.4838
3.28042,189,1.41472
3.64499,2076,8.85753
3.64828,435,3.20272
3.5272,2886,11.6006
3.6196,347,3.83492
3.10616,292,3.22319
2.66509,106,2.75424
3.47509,281,2.26942
2.35476,389,4.27426
3.40888,3671,14.437
3.02261,951,4.76793
3.33007,153,0.23525
2.54762,168,3.38433
3.92048,1094,2.60859
4.00645,3331,5.56616
3.16852,270,1.33684
3.111,982,10.5561
2.87202,504,4.90288
3.07,250,5.86509
3.6699,103,0.01292
3.02798,411,5.6072
3.07796,186,2.1294
3.55297,4569,5.03029
1.27176,425,5.62476
2.86769,752,5.26132
3.53425,584,3.84568
2.84926,136,1.59427
3.18615,231,1.90974
2.42029,483,4.39159
3.86641,131,0.00739
2.69214,471,6.61989
3.21239,113,0.15066
2.92258,465,4.46939
2.94788,307,2.58936
3.47828,967,3.59033
3.37621,412,4.21361
2.93564,101,1.04777
3.70871,448,0.41385
3.28501,1214,7.34593
3.21401,521,3.03405
2.875,160,5.24714
3.48368,1164,4.61403
3.51703,323,5.05836
3.5137,146,0.81447
3.47959,392,3.22456
3.00803,249,7.00788
3.53237,556,5.65115
3.35499,631,3.90306
3.58517,1315,8.11854
3.41142,762,11.7045
2.6012,830,6.50987
3.33828,2056,9.70335
3.1868,538,2.54836
3.20117,256,5.93622
3.71872,983,1.98532
3.62023,262,6.10603
3.26736,144,2.02054
3.82773,595,4.80927
3.336,125,1.61006
3.04092,391,6.50637
3.23658,298,5.03043
3.61258,151,2.6235
3.87981,104,0.10125
2.92742,124,0.77718
3.20283,106,2.44847
3.68954,1530,8.2844
2.33544,316,4.27774
3.67233,1030,1.32999
3.40374,187,0.48976
3.33598,1195,24.1321
3.31022,548,4.66732
3.73679,1987,9.41661
3.60018,1627,10.7222
3.93283,10541,14.1543
3.37566,3603,30.8151
3.62665,2120,7.14711
3.25,132,0.04344
3.41167,317,2.80196
3.08264,121,1.29164
2.26056,142,3.5119
3.79449,399,5.11127
2.74678,699,6.96503
3.22103,561,4.84475
3.60127,158,2.02654
1.81633,196,4.58461
3.68362,354,1.31231
3.34571,175,5.51249
3.22906,1015,6.82808
3.52354,1869,18.0027
3.85283,2813,4.59881
2.69016,2561,22.479
3.08354,826,13.4724
2.90199,352,5.83803
3.85318,1226,7.75207
3.64545,110,3.1788
2.98276,203,1.79187
3.77337,492,2.7434
3.396,125,0.9089
2.72954,281,9.97646
3.11551,303,2.43214
3.69512,123,0.00611
3.66011,534,3.46869
2.79324,1243,9.38138
3.52105,380,2.04152
3.44273,227,3.39872
2.24868,189,8.4661
3.74544,1644,4.31934
3.97403,7181,15.6266
3.81851,2193,4.33407
3.79453,1701,7.57918
3.80471,297,1.42656
3.72931,1692,11.1316
3.86486,4351,5.3724
3.63591,5051,10.4742
3.44861,2189,15.3942
3.42938,1239,12.0888
3.82428,313,5.6165
3.05991,459,0.00555
3.54967,151,0.76809
3.11983,726,11.043
3.37894,508,1.01288
3.52351,1127,5.61108
3.7551,294,0.28011
3.78109,402,0.00018
4.01415,530,0.89977
3.04851,134,3.19839
3.59043,846,4.75905
3.51195,251,0.37604
3.31568,963,5.92931
3.8151,1636,10.6149
3.44222,225,1.83902
2.65487,113,5.24634
3.22842,278,2.34442
3.96999,1333,14.7448
2.88235,153,3.90572
3.08523,264,6.87435
2.91275,596,6.2405
3.73798,208,3.72142
2.58654,208,5.61756
3.64186,215,0.72074
3.78884,753,5.89599
3.30708,1003,17.3212
3.18097,373,6.56034
2.43697,587,14.7544
3.21329,143,1.38605
2.45556,180,5.15477
3.33333,240,1.62755
3.16598,241,8.70157
3.32883,111,0.00176
3.29353,402,5.11565
3.47481,258,8.22241
3.77711,3587,9.14965
3.51793,251,2.09397
3.32569,109,1.42096
3.18671,790,10.6693
3.16418,536,7.51099
3.38565,223,3.68226
3.28198,1204,7.58774
2.96667,135,0.98221
3.73831,770,1.07121
2.80769,130,3.49971
3.33816,207,2.19705
3.97803,660,3.37076
3.52813,160,1.24416
3.00932,161,1.08246
3.2289,1007,4.56098
2.18836,146,1.82916
3.72679,937,2.25315
2.99296,142,5.01735
3.4469,113,1.88544
2.60526,285,5.15291
3.5942,276,2.21334
2.75301,249,9.42377
4.05133,3419,1.78629
2.63158,152,5.22647
3.6437,2286,9.5817
2.98984,246,4.86302
3.11305,544,3.03273
3.01439,1355,14.4738
3.11656,163,6.30087
3.90824,3204,18.9582
3.52103,737,1.47913
3.61111,666,4.54981
2.83333,111,1.45447
3.27645,1172,13.2307
3.83654,156,0.04371
3.65395,367,2.56362
2.81496,127,4.38773
3.47904,167,2.34519
3.74461,464,0.06156
2.83114,456,1.90808
3.49315,1678,7.98782
2.92883,555,7.13069
2.92568,222,6.89868
3.64815,108,2.63991
1.89205,352,8.25536
3.15548,894,3.37128
3.83467,995,2.83107
3.71337,1167,3.87414
3.14244,1534,10.4668
4.01775,10758,22.6287
3.561,1000,5.11152
3.72066,426,1.43285
3.08862,914,11.7569
4.02229,5428,9.40351
3.72756,479,6.25835
3.32525,3319,1.90341
2.79878,164,2.65554
3.85202,446,1.44596
3.95205,8717,25.0035
3.11111,135,2.60972
3.73291,234,1.75767
2.28177,181,3.37657
3.87574,338,2.76816
3.70991,212,0.66607
3.28992,119,2.15812
3.26867,2142,9.60986
3.26023,440,2.92736
2.96377,138,2.87526
3.25519,2410,53.8084
2.98343,875,13.6323
2.82824,131,1.53346
3.62258,722,1.95327
3.33333,345,4.4021
3.12633,281,8.11545
3.7793,256,1.42925
3.18409,1282,12.0539
4.03453,11020,31.0641
3.52727,165,2.62081
3.23856,153,2.29611
3.11751,217,4.2462
3.74413,8639,15.7047
3.38838,878,6.05738
3.35478,272,0.41943
2.9122,205,3.76278
3.18766,381,3.36519
2.76253,419,4.15751
3.17072,741,7.11698
3.52273,154,1.60626
3.82432,148,1.98906
3.50459,1633,15.2788
2.49401,668,6.55361
3.58658,231,0.26802
3.78321,4456,14.2013
3.2064,172,0.92825
3.92878,344,0
2.92075,2284,5.39995
3.91014,217,1.84578
3.625,120,1.66714
3.58471,667,2.0645
2.88861,404,7.37854
3.34395,1429,12.4029
3.39974,1142,26.1591
3.50725,138,1.39064
3.76648,182,0.0029
3.54738,401,6.34881
3.38213,263,1.91948
3.80649,6948,11.7236
2.85113,1461,3.94334
3.21705,129,2.78015
3.48305,1298,5.22495
3.19048,105,1.32159
3.57843,102,0.47916
3.12376,101,1.1228
3.3714,556,15.3121
3.20585,855,13.3542
2.97436,117,5.48177
3.17547,265,2.79127
2.72308,130,6.87621
3.85911,9014,13.8891
3.56386,1511,6.07174
2.79828,290,5.4006
2.33095,210,8.27176
2.86027,1095,15.3764
3.34646,127,1.1023
2.77854,219,2.98563
3.63661,183,2.92571
3.60294,136,0.10512
3.8355,307,4.37673
2.78226,124,2.65795
3.68122,378,0.42848
3.55675,934,5.86118
2.6366,194,6.25578
3.17606,142,1.45114
2.56618,204,4.47062
3.44118,340,7.98273
3.75229,109,0.83591
3.75,238,3.50389
2.90164,122,3.02041
2.124,125,0.0066
3.30691,246,1.6607
2.57263,179,4.82688
4.03414,1362,7.57826
3.45584,1653,13.0082
3.74294,496,3.44859
3.78809,571,6.40036
3.27547,265,2.12034
3.88608,316,0.00572
3.4436,1055,10.0294
3.25425,1412,7.68569
2.62936,487,10.2047
3.33592,838,5.40769
3.07175,439,5.00889
2.57494,427,7.47223
2.98766,770,7.40063
3.49554,1234,11.5585
3.82971,875,2.03998
3.52422,289,2.15783
2.95562,169,3.70296
3.45021,241,2.14634
3.09149,1257,16.3213
3.44231,338,2.48438
3.58144,485,2.70015
3.49333,150,0.416
3.91004,667,3.12606
3.57687,1405,4.42956
3.71538,455,1.74951
3.61842,304,2.60023
3.39844,128,1.34759
3.37677,353,7.24309
3.61598,776,4.75097
3.2063,984,5.26093
3.24471,1465,10.6861
3.83355,6200,22.6796
2.62037,108,1.36144
3.59936,156,0.03186
3.28704,108,2.54208
2.61963,163,5.47212
3.73028,1179,4.46184
3.40316,253,5.33899
2.77731,476,8.19215
2.60547,256,1.75493
2.8835,103,4.47962
3.25728,103,1.18396
3.36667,1290,3.05887
3.12607,234,2.31494
3.60642,1043,10.2577
2.89209,139,1.09109
2.59346,107,5.7384
3.96835,1564,5.14788
3.2605,119,6.20562
3.07895,114,3.00812
3.75616,3935,6.24574
2.98611,144,2.09903
2.80404,495,9.89441
3.36983,242,5.38431
3.0393,229,2.81807
3.12081,447,3.1918
3.50407,123,0.07186
3.57671,365,3.70553
3.34302,172,1.40222
3.21957,230,5.64245
3.8585,3099,15.0549
3.47143,105,3.28081
3.48305,354,2.90895
3.83287,362,4.26855
2.78765,2835,17.4472
2.74908,542,3.56317
3.72107,337,1.54855
2.91716,338,7.19249
3.61949,816,4.4578
3.39293,509,7.06366
2.53248,1324,16.8181
3.58362,293,2.89836
3.14947,475,7.72872
3.82479,468,1.66528
3.09709,103,1.10863
3.50101,494,8.89134
3.85894,2577,6.88099
3.41111,135,0.74432
2.55298,151,5.16043
3.05929,312,11.2448
3.24419,129,0.58085
3.84278,935,3.39631
3.14993,727,8.8528
3.57564,932,7.68994
3.59842,950,12.4842
3.48936,282,7.58905
2.83728,169,9.28081
2.72672,247,3.47986
3.57422,128,1.15517
2.76852,270,3.41968
3.31651,654,7.68977
3.78804,6697,16.835
3.70154,908,3.36696
3.31579,114,1.20924
2.13566,258,7.50947
3.57534,146,1.17518
2.37868,272,7.97283
3.18357,207,3.84946
3.55801,362,3.28199
3.41655,713,4.66409
3.20742,822,5.12263
3.78523,447,15.062
3.13612,371,7.90927
3.44785,2138,15.0838
3.80267,935,7.63599
3.94395,1124,3.91899
3.67766,273,2.01329
3.80972,247,3.46673
3.64447,443,6.21122
3.60843,166,4.4825
3.89731,633,9.04557
2.56948,439,8.90398
3.59864,147,0.00181
3.76587,252,0.03968
2.82085,307,6.19361
3.22222,405,5.24596
3.59014,355,11.0202
3.32786,700,2.06823
3.94335,203,1.50576
3.94513,647,2.58125
3.28182,165,2.11451
3.66267,375,3.8444
2.98454,582,5.71423
2.62529,427,5.76194
3.91882,7040,15.7011
3.59524,189,0.76624
3.87665,227,1.32758
3.75077,971,9.72471
2.98668,638,10.7388
2.76446,363,8.09095
3.64631,1302,8.08515
3.75405,370,3.08426
2.72635,148,3.77338
3.54262,305,8.32881
3.38298,282,4.22543
3.84048,210,0.3911
3.24165,629,14.8407
3.08939,358,8.56655
2.16495,194,11.3598
3.9021,143,0.7323
3.22018,218,4.30341
2.41129,186,0.00842
3.42647,102,4.60174
3.25191,3408,18.2902
3.76613,124,0.25244
3.40565,885,11.5479
3.1229,476,4.07511
3.17883,274,3.4158
3.22673,333,1.76642
3.1413,230,2.63782
3.29713,557,4.21442
3.50218,458,3.2345
3.50264,379,10.8235
2.95619,194,1.21162
2.88153,498,9.27008
3.41312,282,2.27347
3.17575,532,4.17175
3.10204,196,8.8881
3.59375,128,5.42951
3.13819,1393,10.9969
3.15545,312,6.85964
3.78832,274,3.72448
3.99647,5806,17.7945
2.48649,111,3.26128
3.71259,421,0.91124
2.78004,1107,17.724
3.35762,302,1.80025
3.74899,5428,18.4443
3.2003,1001,5.23106
2.87589,141,3.68084
3.80464,151,0.01079
3.34836,244,2.30578
3.03202,203,1.35553
2.96813,251,4.9869
3.02395,167,4.22072
3.45588,136,0.61283
3.72569,432,7.54443
3.17481,389,13.7473
3.25658,152,6.38678
3.25758,264,1.73329
2.34242,330,3.27779
3.94702,1812,5.78908
3.01174,213,1.47069
3.60892,4935,29.2936
3.55208,144,0.02588
2.60289,277,1.97217
3.43275,171,8.04272
2.58527,258,7.29957
3.68464,677,1.59929
3.58796,108,2.21021
3.63672,256,2.23032
3.38421,190,4.5721
3.86925,413,1.60146
3.25814,1137,9.43965
3.46875,160,2.83056
3.73635,1062,6.01754
2.88871,319,13.3429
3.33765,579,6.22099
3.23901,1228,14.5165
3.37687,134,1.05977
3.75732,239,0.00345
3.67812,160,0.00644
2.29556,428,4.39514
3.28868,1034,5.31294
3.54415,453,7.80136
2.68049,205,4.1557
2.82328,597,6.21264
3.40568,387,8.57883
2.73853,109,3.59589
1.85714,105,0.76102
3.56398,508,2.63515
2.38636,220,6.36466
3.32866,1532,15.2186
3.99611,6812,17.7263
3.28099,121,0.02092
3.62838,148,0.00666
3.75134,1307,6.81975
3.25601,791,12.7061
3.10372,188,5.0489
3.50637,157,1.16697
3.5,218,1.57492
2.58635,1077,12.7635
3.16279,129,4.31464
3.67677,396,2.79394
2.3311,598,8.37769
3.82484,922,2.28765
3.1233,880,10.7371
3.80405,148,1.29559
3.81874,3357,33.4318
4.15622,17223,59.7095
2.77186,629,17.9284
