rate_ave,genres,rate_cnt,popularity,mid,releasedate
3.79873,Drama|Action|Thriller|Crime|Foreign,395,0.9846,5198,11/1/1980
3.4863,History|Western,219,1.45576,5199,5/12/1980
3.77778,Comedy|Drama|Romance,126,0.00009,5202,5/21/1980
2.82948,Comedy|Horror,173,0.28773,5205,8/14/1980
2.34571,Action|Comedy|Crime|Mystery,175,0.00012,5211,5/9/1980
2.38487,Adventure|Action|Thriller,152,0.02003,5212,8/14/1980
2.29677,Fantasy|Comedy,310,0.01367,5213,10/3/1980
3.18111,Fantasy|Comedy,900,0.00644,5214,10/7/1977
2.53571,Comedy|Thriller|Crime,112,0.22782,5215,7/11/1980
3.6012,Animation|Comedy|Family|Adventure,12520,30.4709,5218,3/15/2002
3.14734,Horror|Action|ScienceFiction,4924,12.7194,5219,3/15/2002
2.74771,Action|Comedy,1308,3.57522,5220,3/14/2002
3.33813,Drama|Romance|War,139,0.13279,5221,9/23/2000
3.4509,Comedy|Romance|Drama,1548,1.38793,5222,4/21/2001
3.25652,Drama|Comedy,115,0.00738,5223,6/27/2001
3.83219,Documentary,146,0.00527,5224,1/1/2001
3.90225,Drama|Romance,5069,3.65616,5225,6/8/2001
3.10714,Drama,476,1.26573,5226,10/21/1983
3.24038,Adventure|Drama|History,104,0.90427,5227,12/23/1961
3.33642,Comedy|Western,162,0.00593,5230,12/24/1948
3.4276,Comedy,221,0.03663,5231,11/10/1942
3.31173,Comedy,162,0.00145,5232,3/22/1940
3.53302,Comedy,106,0.04193,5233,1/1/1946
3.25,Comedy,108,0.00446,5234,4/11/1941
3.00327,Action|Horror|ScienceFiction,153,2.82498,5235,5/1/1992
3.45898,Drama,768,3.18432,5237,12/20/1981
3.69295,Drama,241,0.00001,5238,9/5/1980
3.30702,Action|Adventure,171,0.00002,5240,11/17/1981
3.43881,Comedy|Romance,286,0.75144,5241,12/19/1980
3.34483,Action|Comedy,116,1.66455,5243,2/9/1980
3.76829,Adventure|Action,328,1.98288,5244,11/11/1980
2.40763,Action|Comedy,590,2.08752,5246,8/15/1980
3.19749,Action|Adventure|Comedy,1433,5.517,5247,5/27/1977
1.85165,Action|Comedy|Crime,364,1.62295,5248,8/12/1983
3.34731,Comedy,632,4.73894,5250,12/12/1980
3.13238,ScienceFiction|Horror|Action|Thriller,5129,16.6291,5254,3/21/2002
2.53996,Comedy,513,2.31241,5255,3/22/2002
2.95588,Drama|Family|Comedy,102,0.03614,5256,3/22/2002
3.68557,Drama,291,0.02766,5258,10/1/2000
2.68759,Adventure|Family|ScienceFiction|Thriller,717,2.41414,5264,3/17/2002
3.19079,Comedy|Crime|Drama|Thriller,1921,1.08562,5265,3/28/2002
3.22971,Crime|Drama|Thriller,7194,13.4683,5266,3/29/2002
3.50084,Drama|Family,2369,1.70451,5267,3/25/2002
3.18038,Comedy|Fantasy|Drama,158,0.1624,5268,5/12/2001
3.50167,Drama|Romance,900,4.80671,5269,5/14/2001
3.52778,Drama,234,0.00684,5272,9/4/2001
3.12698,Drama|Thriller|Romance,126,0.00214,5276,10/19/1984
3.72673,Drama|Comedy|Music|Romance,333,2.71292,5279,4/12/1991
3.17324,Drama|Mystery|Thriller|Crime,811,2.96919,5282,4/3/2002
3.20827,Comedy|Romance,2103,6.90712,5283,3/29/2002
2.893,Comedy|Drama|Foreign|Romance,243,0.3084,5284,8/19/2001
3.53161,Crime|Drama|Mystery,174,0.00917,5287,8/24/1990
3.90751,Documentary|History,546,0.06075,5288,3/17/1982
3.79167,Drama,120,0.07582,5289,8/22/1947
3.33197,Adventure|ScienceFiction,122,1.28306,5290,7/1/1964
4.1581,Crime|Drama|Mystery,3928,4.2756,5291,12/26/1950
3.70396,Drama|Comedy,2069,3.86128,5292,2/25/1977
3.28678,Action|Adventure|Crime|Thriller,2556,4.50922,5293,4/7/2002
3.6586,Drama|Thriller|Crime,2522,7.82321,5294,11/17/2001
2.77098,Comedy,1454,7.11048,5296,4/12/2002
3.28208,Drama|Mystery|Thriller,452,0.89868,5297,8/3/2001
3.29051,Comedy|Drama|Romance,759,2.07032,5298,5/18/2001
3.45126,Comedy|Drama|Romance,10618,5.26086,5299,2/22/2002
3.61197,Action|Drama|Western,585,1.0362,5300,8/7/1957
2.83217,Fantasy|Comedy|ScienceFiction|Romance,1868,0.64086,5303,3/9/1990
3.98482,Drama|History,494,2.08486,5304,9/27/1945
2.32295,Comedy|Horror|ScienceFiction,305,0.65034,5305,4/22/1988
2.87013,Comedy,154,1.45443,5307,8/16/1990
2.86037,Family|Comedy|Drama,3391,3.87492,5308,11/27/1987
2.37393,Comedy|Family,1515,1.13837,5309,11/21/1990
2.32873,Comedy|Horror,362,0.73827,5310,11/8/1985
3.22603,Fantasy|Horror|Thriller|ScienceFiction|Mystery|Family,219,1.40924,5311,4/17/1980
2.99347,Crime|Drama|Thriller,1454,1.89035,5312,4/19/2002
2.63613,Adventure,2674,8.65275,5313,4/16/2002
3.38426,Drama|Foreign,108,0.03672,5314,5/1/2002
3.41947,Mystery|Drama|Thriller|Romance|War,1099,3.96742,5316,1/22/2001
3.94042,Drama|Crime|Thriller,1326,0.64593,5319,8/31/2000
2.09228,Horror|ScienceFiction,997,9.12047,5323,7/24/2001
2.94953,Comedy|Drama|Romance,644,2.36862,5324,4/26/2002
3.74829,Documentary,1021,1.4201,5325,1/18/2001
3.5801,Drama|Mystery|Thriller,1030,5.27951,5329,1/1/2002
3.88319,Drama|Action|Crime,351,0.42936,5333,8/24/1956
2.78105,Comedy|Drama,475,1.79403,5334,5/18/1990
3.14595,Drama|Comedy|Romance,185,0.00014,5335,7/14/1985
2.88235,Fantasy|Comedy|Romance,272,0.27876,5337,8/9/1991
3.81507,Drama|Romance,1022,3.58184,5339,9/18/1992
3.44643,Drama,112,0.00397,5340,7/15/1970
3.78149,Drama,643,0.10116,5341,11/10/1974
2.4375,Drama|Mystery|Thriller,152,0.00512,5343,2/12/1993
2.40451,Drama|Romance,377,6.04713,5346,4/27/1990
2.4246,Drama|Action|Crime|Romance,126,0.91404,5347,5/3/2002
2.98566,Comedy|Drama,558,1.22974,5348,5/3/2002
3.55895,Fantasy|Action,24403,23.5072,5349,5/2/2002
3.575,Drama|Action|Thriller|Crime|Mystery,240,0.05348,5352,3/13/1978
3.24146,Comedy|Romance,205,0.00273,5353,7/6/1972
3.4153,Comedy|Romance,183,0.29495,5354,12/16/1969
3.30256,Adventure|Drama|Family,352,2.07813,5357,1/14/1994
3.70166,Action|Adventure|Drama|History,181,0.07128,5358,2/16/1990
3.44932,Drama,296,1.33707,5359,9/10/1991
2.96364,Drama|Comedy,110,0.82282,5360,6/24/1983
3.14286,Action|Adventure|Drama|Family,448,2.10952,5361,1/18/1991
2.82342,Comedy|Family,790,2.54818,5363,5/10/2002
3.37016,Drama,1987,6.53939,5364,5/10/2002
2.3932,Drama,103,0.05502,5366,6/21/1991
3.7198,Drama,712,0.96574,5367,9/7/1985
3.87589,Drama|Romance|War,141,1.99115,5368,12/1/1959
3.31154,Action|Western|Music,260,1.56693,5372,11/4/1953
3.93891,War|Drama|Romance,221,1.30364,5373,10/12/1957
3.28671,Drama|Comedy|Music,143,0.01287,5375,1/18/1946
2.76224,Action|Thriller,143,0.00608,5376,7/1/1979
3.68727,Drama|Comedy|Romance,9764,8.12714,5377,4/26/2002
3.11276,Adventure|Action|ScienceFiction,17289,26.3186,5378,5/16/2002
3.74365,Drama,788,3.18094,5379,1/19/2001
3.6138,Comedy|Drama|History|Romance,2109,2.46799,5380,5/17/2002
2.7698,Action|Adventure|Comedy|Romance,606,1.9712,5382,12/19/1978
3.51382,Horror|Thriller|Mystery,398,1.40175,5383,5/4/1959
3.99431,Documentary|Music,966,1.90428,5385,5/1/1978
2.68458,Action|Drama|Thriller,707,3.37828,5387,5/24/2002
3.47862,Crime|Mystery|Thriller,6547,22.3906,5388,5/24/2002
3.07856,Animation|Adventure|Comedy|Family,821,12.5723,5389,5/24/2002
3.28111,Comedy|Drama|ScienceFiction,217,0.71203,5390,5/12/2001
3.60399,Drama,1053,0.05136,5391,9/2/2001
3.35417,Drama|Romance|Comedy,264,0.74793,5392,8/31/1956
3.40187,Drama|Crime,107,0.00065,5395,10/2/1974
3.28719,Comedy|Romance,242,0.79285,5397,9/2/1952
3.88652,Drama,282,0.00644,5398,10/16/1962
3.09735,Action|Adventure|Drama|Western,113,3.46555,5399,4/30/1954
3.21611,Thriller|Action|Drama,3829,5.61412,5400,5/31/2002
2.95966,Action|Comedy,1450,2.7807,5401,5/31/2002
3.79981,Drama|Romance,522,0.19488,5404,2/13/1987
2.84356,Action|Thriller,163,1.34244,5409,8/21/1992
3.53043,ScienceFiction|Drama|Adventure,805,2.31021,5410,3/9/1972
2.85308,Adventure|Action|Comedy|Thriller,878,2.76126,5414,6/4/2002
2.90767,Comedy|Drama|Romance,1435,0.82878,5415,6/7/2002
3.40385,Comedy|Drama|Mystery|Thriller,130,0.0157,5416,1/17/2002
3.80322,Fantasy|Drama,653,0.08658,5417,5/13/2001
3.90441,Action|Drama|Mystery|Thriller,21457,14.2111,5418,6/6/2002
2.3919,Mystery|Adventure|Comedy,2419,12.956,5419,6/14/2002
2.91247,Drama|Action|History|War,1748,3.04462,5420,6/14/2002
3.60662,Comedy|Drama,1027,0.50942,5421,6/14/2002
3.26744,Comedy|Drama|Family|Foreign|Romance,258,0.00431,5422,1/1/2001
3.17391,Action|Drama|Thriller,230,1.02918,5423,6/9/2000
2.2695,Drama,141,1.07883,5424,1/1/2001
3.52857,Action|Drama|War,175,0.83084,5425,5/17/2001
2.7277,Comedy|Adventure,213,0.70864,5427,4/17/1981
2.47316,Comedy,354,4.36748,5428,7/27/1984
3.02431,Comedy|Western,144,0.23124,5431,10/6/1978
2.82033,Drama|Horror|Thriller,423,3.1791,5433,10/11/1985
3.78753,Drama|Thriller,393,0.01358,5434,9/1/1948
3.61554,Action|Drama|Western,251,2.29377,5435,3/21/1967
3.46535,Comedy,101,0.00417,5436,11/11/1958
3.24044,ScienceFiction|Thriller,366,0.04441,5437,6/13/1986
2.66817,Comedy|Crime,776,4.07123,5438,8/24/1990
2.80749,Comedy,187,0.00188,5439,7/1/1981
3.63092,Action|Drama|Western,401,1.28082,5440,10/22/1949
2.27427,Action|Adventure|Drama|Mystery|Thriller,412,0.51974,5442,7/26/1991
1.90079,Comedy|Drama,252,0.1467,5443,6/21/2002
3.48997,Animation,4835,14.2571,5444,6/21/2002
3.66236,Action|Thriller|ScienceFiction|Mystery,25533,18.878,5445,6/20/2002
3.85508,Adventure|Drama|Action|History,2429,1.94648,5446,2/4/2002
3.52083,Drama,480,0.00323,5447,6/21/2002
2.33514,Animation|Family,185,1.74266,5448,6/28/2002
2.86606,Comedy|Romance,3315,12.3053,5449,6/28/2002
3.50155,Comedy|Drama|Romance,645,0.00611,5450,8/31/2001
3.06237,Comedy|Drama|Romance,481,0.01742,5451,6/28/2002
1.9917,Romance|Comedy|Family,2290,4.10873,5452,11/5/1993
3.44703,Drama,236,0.02139,5453,5/14/1993
2.49437,Action|Comedy|Thriller|Crime|Romance,355,0.45927,5454,7/24/1992
2.17172,Action|Adventure|Comedy|Western,198,0.02807,5456,8/26/1994
2.32721,Comedy|Drama|Family|Fantasy,408,2.89837,5458,7/3/2002
2.92938,Action|Adventure|Comedy|ScienceFiction,10294,14.5,5459,7/3/2002
2.7976,Action|Family,583,0.1937,5460,7/3/2002
3.62281,Drama,114,1.12793,5461,11/23/2001
2.34799,Action|Adventure|Family|Foreign,398,1.34917,5462,7/26/2002
2.97899,Action|Fantasy|ScienceFiction|Thriller,2998,7.30128,5463,7/9/2002
3.68219,Thriller|Crime|Drama,8705,5.76412,5464,7/12/2002
3.524,Comedy|Drama|Foreign|Romance,125,0.72329,5465,9/7/2001
3.32979,Drama|Comedy|Romance,188,0.17786,5466,1/14/2001
3.21739,Fantasy|ScienceFiction|Horror,161,0.88746,5468,2/8/1957
3.81754,Comedy|Drama|Foreign|Romance,707,0.00162,5470,6/2/1952
2.08571,Drama|Romance,140,0.72538,5471,6/7/1985
3.43819,Drama|Comedy|History|Music,453,0.003,5472,11/9/1972
4.00467,Drama|Thriller|Foreign,642,1.18057,5475,2/26/1969
2.06497,Horror|Thriller,608,3.27025,5476,7/1/2002
3.68612,Drama|Romance,908,9.0193,5477,8/24/2001
2.51858,Action|Comedy|Horror|Thriller,1480,4.6051,5478,7/17/2002
3.24046,War,1651,4.59291,5479,7/19/2002
2.60616,Family|Adventure|Animation|Comedy,942,8.72988,5480,7/19/2002
2.97853,ScienceFiction|Comedy|Crime|Action,8967,7.4439,5481,7/22/2002
2.005,Comedy|Drama|Family,200,0.92216,5482,7/21/2002
3.60781,Documentary,589,0.05509,5483,1/18/2002
3.41905,Drama|Comedy,105,0.05862,5484,12/31/2000
3.28643,Comedy|Drama|Romance,501,0.70656,5485,11/1/2002
3.11154,Action|Comedy|Crime,130,0.72095,5486,9/12/2001
3.68701,Drama|Horror,762,1.6332,5489,4/11/1979
3.33565,Action|Adventure|Comedy,359,0.95438,5493,3/15/1967
3.33075,Adventure|Comedy|Fantasy|ScienceFiction,452,0.80434,5497,1/16/1966
4.04804,Drama,458,1.39156,5498,4/3/1965
3.21884,Action|Adventure|Drama|Romance,345,0.77396,5499,3/11/1976
3.59615,Comedy,2678,3.97419,5500,6/8/1984
1.84487,Comedy|Family,751,0.0525,5501,8/2/2002
3.26359,Drama|Thriller|ScienceFiction|Mystery,10930,14.6906,5502,8/2/2002
3.34397,Comedy|Drama|Romance,141,0.09802,5503,2/1/2001
2.46376,Action|Adventure|Comedy|Family,1283,12.2241,5504,8/7/2002
3.38692,Comedy|Drama|Romance,2432,2.27092,5505,1/12/2002
3.06067,Crime|Drama|Mystery|Thriller,1022,3.39337,5506,8/6/2002
2.80442,Action,4801,7.85964,5507,8/9/2002
3.60227,Comedy|Drama,1452,1.46434,5508,2/13/2002
2.84711,Documentary,121,0.00315,5509,1/11/2002
2.39764,Comedy,127,0.31265,5513,8/1/2002
3.79394,Comedy|Drama,330,1.21332,5515,10/6/2000
3.70912,Drama|Thriller|Crime|Romance,318,1.10945,5516,10/17/2001
2.78112,Action|Adventure|Crime|Drama,249,0.99453,5521,9/17/1987
3.15237,Action|Adventure|ScienceFiction,886,4.07291,5522,6/25/1975
2.01989,Action|Comedy|ScienceFiction,704,4.73709,5523,8/15/2002
2.9323,Adventure,1381,2.34037,5524,8/8/2002
3.86703,Drama|Comedy|Romance|Foreign,643,0.63162,5525,9/9/2001
3.54695,Drama|Thriller,213,0.69635,5526,4/22/2000
3.34887,Drama|Mystery,622,1.99935,5527,10/25/2002
3.30434,Drama|Thriller,4932,3.57246,5528,8/21/2002
2.47968,Comedy|Romance,443,1.49525,5529,8/20/2002
2.801,Comedy|Drama|ScienceFiction,1397,2.19144,5530,8/23/2002
2.84127,Action|Adventure|Drama|Thriller,189,4.68655,5531,8/23/2002
2.7037,Comedy|Romance,135,0.04146,5532,3/8/2001
2.39633,Adventure|Fantasy|Animation|Comedy|ScienceFiction|Family,381,1.75642,5538,3/23/1985
2.13158,Adventure|Animation|Family,190,0.0207,5539,3/21/1986
3.29209,Adventure|Fantasy|Family,1693,4.17999,5540,6/12/1981
3.20911,Action|Comedy|War,2910,15.9565,5541,7/31/1991
2.05398,Action|Drama|Horror|ScienceFiction,176,0.26519,5543,7/14/1978
3.59659,Adventure|Drama|Comedy|ScienceFiction|Thriller,792,1.97569,5544,8/31/1979
1.95031,Horror|Foreign,161,0.00159,5546,3/22/1989
3.03333,Comedy,915,1.07543,5548,1/31/1986
2.57914,Drama|Action|Western|Music|Romance,139,0.39186,5550,11/15/1956
3.11485,Action|Comedy|Romance,1010,2.50611,5553,8/5/1987
3.05535,Drama|Horror|Thriller,271,0.93137,5555,7/24/1981
1.85386,Horror|Thriller,609,3.10748,5556,8/9/2002
3.63408,Fantasy|Comedy|ScienceFiction|Foreign,179,0.00639,5560,12/18/1931
3.22321,Drama,168,0.7861,5561,3/15/1991
3.00723,Drama|Thriller|Mystery,622,1.89759,5563,9/6/2002
2.30301,Comedy|Drama|Thriller,665,2.92667,5564,9/6/2002
3.22206,Action|Comedy|Thriller|Crime,671,0.85383,5568,12/21/1984
3.07711,Horror|Thriller,402,3.59466,5569,1/1/1972
3.76865,Horror|Thriller,657,1.60621,5570,4/11/1996
3.1622,Comedy|Drama,1717,1.13493,5572,8/6/2002
2.3877,Action|Comedy|Drama,512,0.96052,5573,9/13/2002
3.31563,Action|Crime|Thriller,3398,15.5741,5574,10/2/2002
3.57414,Comedy|Drama,2637,2.81678,5577,9/13/2002
2.56024,Drama,166,0.00564,5580,1/22/1993
2.80942,Comedy,223,0.19418,5581,6/22/1990
2.55421,Action|Adventure|Comedy|Family,701,2.39168,5582,9/18/1992
2.15326,Comedy|Family,522,0.09116,5584,4/6/1990
2.11145,Comedy|Family,489,0.08837,5585,10/11/1991
2.92073,Horror,328,1.21041,5588,7/22/1977
3.11912,Comedy|Drama,319,1.11246,5589,4/23/1993
2.35145,Comedy|Family,138,0.69854,5591,3/18/1994
2.41558,Comedy|Family|ScienceFiction,231,0.00002,5596,4/27/1990
1.95791,Action|Comedy|Family|ScienceFiction,297,1.38491,5597,10/4/1991
2.13235,Action|Adventure|Comedy|Family,204,1.28048,5598,9/20/1993
3.42208,Drama,154,3.79706,5600,7/13/1979
3.53347,Drama|Family,239,2.01371,5601,12/18/1946
3.77264,Comedy|Crime,1082,1.81524,5602,12/8/1955
3.93529,Comedy|Crime,680,1.41823,5603,6/21/1951
3.82794,Comedy|Drama,433,1.34881,5604,8/7/1951
3.77723,Drama|Foreign,202,0.12804,5605,11/12/1999
3.82566,Comedy|Drama|Romance,304,0.02745,5607,8/16/2001
3.86804,Drama|Thriller,2065,3.71643,5608,3/7/2001
2.02219,Action|Adventure|Thriller,676,4.12904,5609,9/20/2002
2.73663,Comedy|Drama,748,1.39019,5610,9/20/2002
3.10909,War|Adventure|Drama|Romance,715,1.90679,5611,9/8/2002
2.95634,Action|Crime|Drama|Thriller,355,2.36138,5612,9/20/2002
3.41893,Comedy|Thriller|Music|Crime|Mystery,882,1.40241,5613,1/8/2002
3.13095,Drama|War,126,0.01383,5615,1/1/2001
3.75866,Drama|Romance|Comedy,4417,6.29642,5617,1/11/2002
4.19865,Fantasy|Adventure|Animation|Family,14702,31.174,5618,7/20/2001
3.7358,Documentary,176,0.00494,5619,9/29/2002
3.14188,Comedy|Romance,3450,6.80243,5620,9/27/2002
2.56292,Thriller|Action|Comedy|ScienceFiction,1637,1.63933,5621,9/27/2002
3.3967,Romance|Drama,576,2.75982,5625,9/9/2002
3.38084,Drama|Action|Comedy,621,2.4071,5628,10/31/2001
3.0372,Action|Adventure|Animation|Comedy|Family|Fantasy|Kids|Romance,336,0.39833,5629,10/4/2002
3.56206,Crime|Thriller|Horror,5624,5.78002,5630,9/29/2002
3.75421,Action|Adventure|Drama|History,594,1.07763,5632,1/16/2002
3.57767,Drama|Thriller|Romance|Crime,515,4.62607,5633,2/6/2002
3.30612,Drama|Romance,196,0.09261,5635,9/13/2001
3.04444,Comedy|Crime,270,2.69484,5636,5/24/2002
3.78013,Drama|Foreign|Romance,473,0.66026,5637,3/20/1991
2.90402,Fantasy|ScienceFiction|Action|Adventure,448,0.68246,5638,4/29/1964
2.41453,Fantasy|ScienceFiction|Family,117,1.67274,5639,12/20/1969
3.23788,ScienceFiction|Horror,330,1.5072,5640,4/27/1956
3.75603,Crime|Drama,373,0.83822,5642,9/9/1979
3.71488,Documentary|Drama|Music,363,2.58566,5643,4/29/1988
3.81529,Romance|Drama|Family,471,1.27459,5644,7/14/1942
3.58895,Drama|Romance,534,3.17726,5646,11/17/1989
1.43696,Comedy|Family,230,0.0109,5647,1/1/1997
1.56322,Comedy|Family,261,0.00164,5648,2/24/1998
3.42683,Horror,738,2.61596,5649,5/8/1958
3.59404,Comedy,1611,0.00018,5650,8/26/1983
3.1371,Animation|Comedy|Family|Fantasy|ScienceFiction,434,0.63801,5651,3/28/1964
3.50746,Action|Western,201,2.01047,5653,4/5/1966
2.71552,Drama|Horror|Thriller,174,0.00019,5655,5/15/1981
2.96429,Action|Comedy|Crime,154,0.76568,5657,2/2/1990
3.74016,Drama|Crime,127,0.00483,5660,6/19/1964
3.55752,Action|Comedy,113,0.0036,5662,8/1/1997
3.0566,Thriller|Horror|Mystery,318,2.95926,5663,10/11/2002
3.05135,Comedy|Romance,185,1.4246,5664,10/5/2002
2.90538,Crime|Thriller,502,2.95601,5665,9/7/2001
3.2977,Comedy|Drama,1347,4.07702,5666,10/11/2002
3.23945,Fantasy|Drama|ScienceFiction|Romance|Family,687,2.70349,5667,10/11/2002
3.49769,Drama,1082,1.08015,5668,10/11/2002
3.77935,Documentary,12590,2.68305,5669,10/11/2002
3.57365,Comedy|Documentary,611,0.01528,5670,10/25/2002
3.55132,Comedy|Drama|Romance,5573,4.15159,5673,10/25/2002
1.73913,Comedy|Romance,253,1.28717,5675,10/11/2002
2.61054,Drama|Mystery|Thriller,294,1.48725,5677,10/14/2002
2.95697,Thriller|Action|Comedy|Crime,581,3.31299,5678,12/7/2001
3.4165,Horror|Mystery|Thriller,9886,12.9175,5679,10/18/2002
3.22257,Drama|Crime,638,0.08815,5680,10/18/2002
3.57971,Drama|War,276,1.62369,5682,9/13/2001
3.26636,Documentary|Drama|Music|Thriller,214,1.48598,5684,9/2/2002
3.55378,Comedy|Drama,753,0.01392,5685,1/1/2002
3.30915,Fantasy|Drama|History|ScienceFiction,448,0.9027,5686,5/22/2002
3.58594,Drama,128,0.00357,5688,1/1/2000
2.91414,Drama|Action|Thriller|Crime,297,1.66425,5689,11/1/1991
4.08609,Family|Animation|War|Drama,3386,0.009,5690,4/16/1988
2.05242,Horror|Thriller,496,7.1306,5691,8/13/1993
3.4177,Action|Adventure|Mystery|Thriller,243,1.4862,5692,11/17/1972
3.2772,Drama|Music,2969,5.9923,5693,12/16/1977
2.20386,Drama|Action|Music|Romance,466,0.44238,5694,7/11/1983
3.08648,Western|Drama,503,0.52878,5696,6/6/1980
2.44379,Fantasy|Music|Romance,507,1.12253,5705,8/8/1980
3.58953,Drama|Romance|Thriller,659,1.51205,5707,12/18/1981
3.53303,Crime|Drama|Mystery|Thriller,666,2.12709,5712,7/24/1981
3.77579,Drama,252,0.00589,5721,8/20/1981
3.09188,Comedy|Romance,234,0.29268,5723,9/18/1981
2.04138,Romance|Drama,145,1.79495,5729,7/17/1981
2.98077,Horror|Mystery|Thriller,182,1.19368,5731,9/30/1982
3.69182,Action|Drama|Romance|Thriller,391,0.36484,5732,7/24/1981
1.54208,Horror|Documentary,202,0.5,5734,11/10/1981
1.90526,Horror,285,2.90102,5735,1/1/1978
1.44898,Horror|Documentary,196,0.00608,5736,3/10/1985
1.39946,Horror|Documentary,184,0.00077,5737,11/28/1990
1.26554,,177,0.00216,5739,10/4/1996
1.38281,Horror|Documentary,128,0.00327,5740,1/1/1999
3.18586,Crime|Drama,191,0.06516,5743,2/6/1981
3.46215,Comedy|Drama|Romance,251,0.00001,5745,5/22/1981
3.84592,Adventure|War|Drama|History,1960,1.2941,5747,8/13/1981
3.13899,Drama|Horror|Thriller,277,0.04001,5749,12/18/1981
3.79957,Comedy|Romance,469,0.00018,5752,4/23/1981
2.35878,Drama|Horror|Thriller,131,0.00039,5754,4/24/1981
3.60853,Comedy|Drama,129,0.00006,5763,8/20/1981
3.03012,ScienceFiction|Thriller,166,0.14125,5764,10/30/1981
3.31616,Animation|Comedy|Family,359,0.71257,5765,11/20/1981
2.59938,Comedy,161,0.00005,5768,12/25/1981
3.53731,Comedy|Romance,134,1.5,5769,3/13/1981
2.49653,Thriller|Horror|Mystery,144,0.61728,5771,2/11/1981
3.8,Comedy|Drama,780,0.73013,5772,10/11/1981
2.69213,Comedy,216,0.18345,5773,12/18/1981
3.21607,Drama|Music|Romance,280,0.00274,5777,12/11/1981
1.73333,Horror|Drama|Romance,180,1.60968,5779,11/5/1982
3.59783,Comedy,368,0.00109,5780,5/29/1981
4.08615,Action|Adventure|Thriller,4614,3.02888,5782,10/21/1981
2.56695,Horror|Mystery|Thriller,1419,4.7525,5784,10/22/2002
2.96251,Comedy,3174,9.49105,5785,10/21/2002
2.65081,Mystery|Thriller,431,5.84041,5787,10/25/2002
3.65016,Comedy|Drama,313,0.10771,5788,5/17/2002
3.76762,Drama|Romance,2937,3.96758,5791,8/29/2002
3.56739,Comedy|Drama,920,1.25674,5792,5/9/2002
2.93387,Adventure|Action|Comedy,862,4.90636,5796,4/13/1967
3.41332,Fantasy|Horror|ScienceFiction,398,0.21141,5797,9/15/1984
3.66452,Action|Drama|History|War,389,0.57305,5799,3/27/1960
3.43464,Comedy,153,0.96872,5800,1/26/1965
3.59065,Comedy|War,524,0.70635,5801,5/25/1966
3.56325,Comedy|Drama|Romance,166,0.00184,5802,3/19/1964
2.78457,Action|Adventure|Comedy|Thriller,1121,6.44489,5803,10/31/2002
2.67207,Fantasy|Comedy|Family,1017,4.27339,5804,10/31/2002
2.9335,Crime|Drama|Mystery,203,0.94369,5808,9/9/2000
3.14165,Thriller|Crime|Romance,826,2.72416,5809,11/6/2002
3.25339,Drama,5379,13.0311,5810,11/8/2002
3.72106,Drama|Romance,2151,3.17325,5812,9/1/2002
2.23545,Crime|Action|Thriller,189,5.18233,5815,11/15/2002
3.58327,Adventure|Fantasy|Family,15402,29.6662,5816,11/3/2002
3.48874,War|Drama,222,0.00339,5817,5/20/2002
3.38527,Drama|Romance,292,1.95943,5818,10/25/2002
3.87134,Documentary,478,0.05393,5820,11/15/2002
2.7931,Drama|Thriller,145,1.93473,5824,1/18/2002
3.95968,Comedy|Drama|Romance,310,1.92258,5825,6/10/1943
3.60477,Action|Drama|Western,377,1.86725,5826,11/15/1950
3.07919,Comedy,221,0.01678,5829,9/20/2002
3.46032,Action|Adventure|ScienceFiction,189,1.77845,5830,12/20/1961
2.33704,Fantasy|Drama|Thriller,135,0.02481,5832,10/29/2002
3.33367,Horror|Action|Thriller,1001,2.13809,5833,5/10/2002
3.38051,Comedy|Drama|Family|Romance,272,1.68821,5836,11/19/1958
3.2,Drama|Foreign|Romance,105,0.0156,5838,4/3/1991
3.92556,Adventure|Drama,356,0.02421,5839,8/29/1990
3.87714,Romance|Adventure|Comedy|Family|Drama,350,1.34016,5840,10/26/1990
2.04199,Adventure|Drama|Action|Romance,512,3.25106,5841,8/2/1991
3.00338,Action|Adventure|Thriller,740,1.4177,5843,4/24/1991
3.65164,Drama,366,1.41829,5847,11/20/1981
2.41346,Comedy|Fantasy|Horror,156,0.00017,5852,10/30/1981
3.24207,Horror|ScienceFiction|Thriller,1041,4.82074,5853,1/16/1981
2.91216,Action|Thriller|Crime,148,2.16672,5854,12/18/1981
3.28643,Action|Drama|History|Thriller,199,1.36032,5859,9/25/1981
2.01989,Adventure|Action|Comedy,176,0.32625,5864,8/7/1981
3.61039,Action|Crime|Drama|Thriller,385,4.44859,5867,3/27/1981
